family_name	first_name	other_name	Count
Smitt	Johan Daniel	NA	2
Snellman	Teo	NA	2
Runo	Wilhelm	NA	2
Runeberg	Birger	NA	2
Rundbergsson	Martin Joachim	NA	2
NA	NA	Rudolf	2
Rothstein	H[u]g[o]	NA	2
Rostböll	Erik	NA	2
Rosenius-Högman, Ruth	1888-	NA	2
Rosendahl	Axel	NA	2
Rosén	K[arl] J[ohan]	NA	2
Rodhe	Estrid	NA	2
Rodén	Gottfrid	NA	2
Rinman	Erik B[enjamin]	NA	2
Ringstrand	Nils G	NA	2
Ringdahl	K[arl] A[xel Hans]	NA	2
Rietstap	Johannes Baptista	NA	2
Reinick	Robert	NA	2
Rehnström	Allan	NA	2
Rassow	Maria	NA	2
Raquette	G[ustaf Richard]	NA	2
Quatrefages	A. de	NA	2
Påhlsson	Nils Erik	NA	2
Puaux	René	NA	2
Pryss	Fredrik	NA	2
Pramberg	Joh[an] B[ernhard]	NA	2
Poulsson	E	NA	2
Pomo	Pietro	NA	2
Ploman	K[arl] G[ustaf]	NA	2
Petterson	Oscar	NA	2
Pettersson	Dorothea	NA	2
Peterson	Arthur	NA	2
Petersson	[Gustaf] Albert	NA	2
Persson	Math	NA	2
Parviainen	Sakari	NA	2
Palmlund	Lars Georg	NA	2
Palmgren	K[arl] E[dvard Abraham Henning]	NA	2
Ottosen	Johan	NA	2
Otté	E[lise] C	NA	2
Olsson	Oscar N	NA	2
Olinder	Olof	NA	2
Olin	Carl-Erik	NA	2
Odhner	P[er] H[emming]	NA	2
Odelberg	Maj	NA	2
Næser	C A	NA	2
Nyström	Jenny	NA	2
Nyström	Th	NA	2
Nyström	Martin Filip	NA	2
Nyqvist	Vissa	NA	2
Nyman	J H	NA	2
Nylin	Josef G	NA	2
Nyhlén	[Adolf] Ragnar	NA	2
Nygren	Hulda	NA	2
Nygren	C[arl] E[manuel]	NA	2
Nyberg	Vallis	NA	2
Nummelin	A	NA	2
NA	NA	Essad	2
Norton	Thomas H	NA	2
Norström	F[abian] G[ustaf]	NA	2
Norrmén	P[ehr] H[erman]	NA	2
Norlindh	C M	NA	2
Nordström	C[arl] A[dolf]	NA	2
Nordmark	J[ohan]	NA	2
Nordlund	J[on] O[lof]	NA	2
Nordin	[Samuel] Isidor	NA	2
Nordenskjöld	Carl Erik	NA	2
Nordenfelt	L[eonard Magnus]	NA	2
Nordblom	Erik	NA	2
Nisser	P[edro]	NA	2
Ninck	Carl	NA	2
Nilsson	[Nils] Fritiof [Adam]	NA	2
Nilsson	Nils Fritiof Adam	NA	2
Nielsen	Aksel J	NA	2
Neubur	Georg Philipp Anton	NA	2
Nerman	Johan Emil Jonas	NA	2
Neiiendam	Michael	NA	2
Mårtensson	Per	NA	2
Månsson	E	NA	2
Myrberg	Olof	NA	2
Muret	Maurice	NA	2
Munsterhjelm	Ali	NA	2
Müller	Otto	NA	2
Montgomery	[Gustaf] Arthur	NA	2
Montén	Fr[itz Gustaf Albrecht]	NA	2
Montan	Erik Wilhelm	NA	2
Montagu	Edward Wortley	NA	2
Mongredien	Augustus	NA	2
Modin	Bernhard	NA	2
Mittendorf-Wolff	Lotte	NA	2
Mickwitz	R	NA	2
Meyer	Michael	NA	2
Merk	Emma	NA	2
Mellin	[Robert] Hj[almar]	NA	2
Mellberg	Bruno	NA	2
Meier	Friedrich Karl	NA	2
Mehler	Friedrich	NA	2
Mec<U+030C>	Serge<U+030C>j	NA	2
Mebius	Johan Valdemar	NA	2
Matz	[Karl] S[iegfried]	NA	2
Mathes-Wimermark	Greta	NA	2
NA	NA	Martialis	2
Marstrand	Even	NA	2
Margueritte	Paul	NA	2
Mareniusson	A O	NA	2
Mannervik	Cyrus	NA	2
Manhem	Samfundet	NA	2
Maltzahn	Harro	NA	2
Malmén	Per	NA	2
Majkov	P M	NA	2
Magnússon	Eiríkr	NA	2
Magnusson	Charles Fredrik	NA	2
Magnuson	Carl	NA	2
Madsen	Kai Berg	NA	2
Madsen	C[hristian] L[udvig]	NA	2
Mac Cloy	Helen	NA	2
Lööw	Anton	NA	2
Loenbom	Johan Fredrik	NA	2
Löken	Haakon	NA	2
Långström	C[arl] R[ickard]	NA	2
Lyra	A[lexander] W[ilhelm]	NA	2
Lundqvist	Gustaf Henric	NA	2
Lundquist	[Carl] G[ustaf]	NA	2
Lundholm	Axel	NA	2
Lundgren	J A	NA	2
Lundborg	Paul	NA	2
Lundberg	A	NA	2
Lund	Ragnar Fritiof	NA	2
Smith	Otto	NA	2
Smith	H	NA	2
Smith	Harry	NA	2
Smidt	Svend	NA	2
Smidt	Heinrich	NA	2
Smeds	Karl	NA	2
Smedberg	Lisa	NA	2
Smedberg	[Carl Adolph] Isidor [Hilarion]	NA	2
Smedberg	Einar [Karl Gustaf]	NA	2
Slotte	K[arl] F[redrik]	NA	2
Sleincour	Johan Peter	NA	2
Smith	G. E. Kidder	NA	2
Grönberg	Erik	NA	2
Smith	Göran	NA	2
Smeds	Helmer	NA	2
Smedberg	Einar	NA	2
Skårman	Sven	NA	2
Skuncke	Folke [Laurentius]	NA	2
Skovgaard	Johanne	NA	2
Skjöld	Gösta	NA	2
Skeri-Mattsson	Anna	NA	2
Skarin	Aug	NA	2
Skarin	August	NA	2
Ohlsson	Martin A	NA	2
Bromée	Folke	NA	2
Skiöld	Åke	NA	2
Sjödén	Carl Crispi	NA	2
Sjögren	Paul	NA	2
Sjövold	Thorleif	NA	2
Sjösvärd	John	NA	2
Sjöström	Bertil [Alfred]	NA	2
Sjöström	[Johan] Alfr[ed]	NA	2
Sjöström	Alfred [Wilhelm]	NA	2
Sjöstrand	John Harald	NA	2
Sjöstrand	Hj[almar Gustaf]	NA	2
Sjöstrand	David Magnus	NA	2
Sjöstrand	Albert [Fritjof]	NA	2
Sjöstedt	Pehr Gustaf	NA	2
Sjöqvist	E[rik]	NA	2
Sjölag	Carl XI:s	NA	2
Sjöholm	L[orentz] Gottfrid [Andersson]	NA	2
Sjöholm	L[orents] Gottfrid [Andersson]	NA	2
Sjöholm	Wilhelm	NA	2
Sjögren	Johan Lorens Bager-	NA	2
Sjögren	Ingeborg	NA	2
Sjögren	[Sten Anders] [Hjalmar]	NA	2
Sjögren	[Per Vilhelm] Hakon	NA	2
Sjögren	F. Aug	NA	2
Sjögren	Bertil	NA	2
Sjögren	Andreas Johan	NA	2
Sjöfors	Oscar [Theodor Laurentius]	NA	2
Sjödahl	G[ustaf] A[ssaf]	NA	2
Sjöbring	Nils [Pehrsson]	NA	2
Sjöbring	[Per] Henrik [Nils]	NA	2
Sjöblom	Axel [Adolf]	NA	2
Sjöberg	Sven-Gösta	NA	2
Sjöberg	[Karl Oskar] Knut	NA	2
Sjöberg	[Johan] Knut [Leopold]	NA	2
Sjöberg	Gustaf [Magnus]	NA	2
Sjöberg	Gustav	NA	2
Sjöberg	Carl Johan	NA	2
Sjöberg	Alfred Theodor Napoleon	NA	2
Sjöbeck	Einar	NA	2
Själander	V[iktor]	NA	2
Själander	Karolina	NA	2
Sismondi	Jean Charles Léonard Simonde de	NA	2
Sjöstrand	David	NA	2
Sivén	Gunnar	NA	2
Sjögren	Carl	NA	2
Sjövall	Sigrid	NA	2
Sjövall	Helge	NA	2
Sjödahl	Nils	NA	2
Siurala	Maxim	NA	2
Siösteen	Nils	NA	2
Sjöberg	Valentin	NA	2
Sitwell	Osbert	NA	2
Sjöstedt	Gösta	NA	2
Sitwell	Edith	NA	2
Simonsson	Ragnar	NA	2
Siro	Paavo	NA	2
Simson	Laurentz Olof August	NA	2
Simonsson	Birger [Jörgen]	NA	2
Simonsen	Konrad	NA	2
Simons	Walter	NA	2
Simon	S. J	NA	2
Simojoki	Heikki	NA	2
Simmons	Herman G[eorg]	NA	2
Silvius	Sebastian	NA	2
Silvanto	Reino [Vilho]	NA	2
Silow	Set	NA	2
Sillén	[Klas] Tor [Knut]	NA	2
Sillén	Nils Jacob	NA	2
Sillén	Elisabeth Abrahamsdotter af	NA	2
Siljeström	H[ans Adam]	NA	2
Silfverstrand	Carl	NA	2
Silfverstedt	Märta	NA	2
Silfvast	Anders	NA	2
Silén	Erik	NA	2
Siirala	Martti [Johannes]	NA	2
Siintola	Sipi [Edvard]	NA	2
NA	NA	Jóhann Sigurjónsson	2
Sigurdsson	A	NA	2
Signeul	Carl [Fredrik]	NA	2
Sigfrids	Adolf	NA	2
Sievert	Rolf M[aximilian]	NA	2
Sievers	P[eter] Fr[iedrich]	NA	2
Sievers	Olof	NA	2
Siersted	Theodor	NA	2
Sierpinski	Waclaw	NA	2
Sieger	Robert	NA	2
Siljestrand	Karl K:son	NA	2
Simmons	Herman Georg	NA	2
Silén	Sven	NA	2
Simonsson	Johan Bernhard	NA	2
Sima	Adolph	NA	2
Morris	Rod	NA	2
Sidrén	Jonas	NA	2
Sidenvall	Karl [Johan Ferdinand]	NA	2
Sicard	Karin von	NA	2
Sibly	Manoah	NA	2
Sherman	Henry C	NA	2
Sheldon	Charles M[onroe]	NA	2
Sharp	William	NA	2
Seynes	Margareta Palmstierna de	NA	2
Seyfferth	A	NA	2
Severin	[Karl] Hugo	NA	2
Sevelius	Nanna	NA	2
Seuberlich	Thekla	NA	2
Setälä	Vilho	NA	2
Setälä	Emil Nestor	NA	2
Settman	Torsten	NA	2
Setterwall	C[arl] G[ustaf]	NA	2
Setterlin	Anders	NA	2
Setréus	Olof	NA	2
Seth	P[ehr] von	NA	2
Seth	M	NA	2
Seth	Johan Gustaf Elof	NA	2
Seth	[Johan] Gustaf [Elof]	NA	2
Serviss	Garrett P	NA	2
Shirer	William L	NA	2
Sforza	Carlo	NA	2
Shelley	Percy Bysshe	NA	2
Severinsson	Sigurd	NA	2
Shambaugh	George E	NA	2
Sieburg	Friedrich	NA	2
Stern	Emil	NA	2
Seppik	Henrik	NA	2
Semenov	Jurij	NA	2
Sellman	Ture	NA	2
Sellman	[Johan Elof] J[ulius]	NA	2
Selling	Vivi	NA	2
Selling	[Carl] Gösta [August]	NA	2
Selling	A[lfred] M[auritz]	NA	2
Sellin	P[er] G[ustaf]	NA	2
Sellin	Imanuel	NA	2
Sellin	Erik	NA	2
Sellén	Jonas	NA	2
Sell	Sophie Charlotte von	NA	2
Selander	Wäinö	NA	2
Selander	C[arl] A[ugust] O[scar]	NA	2
Selahn	[Elisa Teodor] A[lfred]	NA	2
Seitz	[Fritz] Heribert [Larsson]	NA	2
Seip	Martin	NA	2
Seiling	Max	NA	2
Ségur	Sophie de	NA	2
Segerström	Marie Louise af	NA	2
Segerdahl	C[arl] O[skar]	NA	2
Segerdahl	Augusta Maria	NA	2
Segerberg	H. O	NA	2
Sefström	N[ils] G[abriel]	NA	2
Seesselberg	Friedrich	NA	2
Seelen	Johann Heinrich von	NA	2
Selander	Karl Erik Immanuel	NA	2
Sepp	H	NA	2
Seidler	H. J	NA	2
Sefström	Anders Gustaf	NA	2
Sellman	J	NA	2
Sellberg	Tore	NA	2
Serafimovic	Aleksandr Serafimovic	NA	2
Seger	Gerhart	NA	2
Seipel	Carl Michael	NA	2
Sebelius	S J	NA	2
Schoenfeld	E Dagobert	NA	2
Schönbeck	Henrik [Olof]	NA	2
Schödler	Fr[iedrich Karl Ludwig]	NA	2
Schylander	Carl Gustaf	NA	2
Schwerin	Philip von	NA	2
Schwegler	Albert	NA	2
Schönbeck	Henrik Olof	NA	2
Schoeps	Hans Joachim	NA	2
Sedström	Ernst	NA	2
Schwarz	Albrecht Georg von	NA	2
Schwartze	Theodor	NA	2
Schvan	[Johan] August	NA	2
Schützercrantz	Johan Herman	NA	2
Schütz	Otto Samuel	NA	2
Schütte	Gudmund	NA	2
Schuster	Julius	NA	2
Schüssler	George C[hristian]	NA	2
Schürer von Waldheim	Ragnhild	NA	2
NA	NA	Schulz	2
Schultz	Wilhelm Edvard	NA	2
Schultz	Wilhelm	NA	2
Schultz	Fredrik August	NA	2
Schulthess	Paul Ferdinand	NA	2
Schultén	Hugo af	NA	2
Schulman	[Otto Karl] Hj[almar]	NA	2
Schuldheis	[Johan] Georg	NA	2
Schuh	M	NA	2
Schubert	Hans von	NA	2
Schubert	H	NA	2
Schultz-Steinheil	H	NA	2
Schütz	E. J	NA	2
Schrödinger	Erwin	NA	2
Schreber	Daniel Gottlieb Moritz	NA	2
Schrader	[Friedrich August] Hermann	NA	2
Schoultz-Frankenhæuser	Margit von	NA	2
Schoug	Thalia [Mathilda]	NA	2
Scholander	Carin	NA	2
Schneider	Johannes	NA	2
Schott	Sigmund	NA	2
Schnitt	Astrid	NA	2
Schram	Erik Gustaf	NA	2
Fredenheim	L. S	NA	2
Schomerus	Hilko Wiardo	NA	2
Schor	Samuel	NA	2
Schmitt	Christian	NA	2
Schmieder	Arno	NA	2
Schmidt-Phiseldeck	Kay	NA	2
Schmidt-Nielsen	Sigval	NA	2
Schmidt	L G	NA	2
Schmidt	Henric	NA	2
Schmidt	Hans Georg	NA	2
Schmidt	G[eorg] B[enno]	NA	2
Schmidt	Friedrich	NA	2
Schmidt	Franz Werner	NA	2
Schmidt	Carl Gustaf	NA	2
Schmidt	Axel	NA	2
Schmidt	A[nton] W[ilhelm]	NA	2
Schmidt	Anders Niklas	NA	2
Schmid	Johannes	NA	2
Schmid	Herman	NA	2
Schmalhausen	Paul von	NA	2
Schlüter	O C	NA	2
Schlosser	Max	NA	2
Schlippenbach	Albert von	NA	2
Schlegel	Gustav	NA	2
Schiötz	Carl	NA	2
Schlegel	Johan Fredrik Wilhelm	NA	2
Schmidt	Hugo Leonard	NA	2
Schmidt	Oswald Gottlob	NA	2
Schmidt	Wolfgang	NA	2
Schmidt	W. A	NA	2
Schilling	Olof	NA	2
Schilling	Heinar	NA	2
Schiller	Axel Lewton	NA	2
Schieber	Anna	NA	2
Schewen	Johan Jacob von	NA	2
Scheven	J[ohan Jacob] von	NA	2
Scherzer	Johann Adam	NA	2
Scherini	Thea	NA	2
Schenson	Emma	NA	2
Scheinfeld	Amram	NA	2
Scheele	Frans [Alexander] von	NA	2
Schéele	Carl [Götrik Adolf]	NA	2
Schéele	Carl Axel Adam von	NA	2
Schéel	[Paul] Fritz [Henrik]	NA	2
Schedin	Carl G	NA	2
Schauman	Frans Ludvig	NA	2
Schauman	Björn	NA	2
Schauerte	Franz	NA	2
Scharnhorst	Gerhard von	NA	2
Scharlau	G[ustav] W[ilhelm]	NA	2
Schallenberg	Evert Willem	NA	2
Schagerström	August Fredrik	NA	2
Schager	Frida	NA	2
Schager	F A	NA	2
Scheele	Carl von	NA	2
Schard	Axel	NA	2
Schéele	Franz Adolph von	NA	2
Scheutz	Thor	NA	2
Scherstén	Bertil	NA	2
Saxner	Anno	NA	2
Saxén	Martti [Olavi]	NA	2
Saxe	Grace	NA	2
Savola	Albin	NA	2
Savary	Anne-Jean-Marie-René	NA	2
Savander	Otto	NA	2
Saurio	Elli	NA	2
Sauramo	Matti	NA	2
Sauramo	Matti [Rufus]	NA	2
Sarvi	Otto	NA	2
Sars	G. O	NA	2
Sardell	E	NA	2
Sapira	Isak Natanael	NA	2
Santesson	Henrik	NA	2
Santesson	Hedvig	NA	2
Santesson, Carl Gustaf	1862-1939	NA	2
Santavuori	Martti	NA	2
Santesson	Carl Gustaf [Christian]	NA	2
Sanner	V. Hugo	NA	2
Saxén	Erkki	NA	2
Sanness	John	NA	2
Roland	Sten	NA	2
Manning	Dick	NA	2
Sand	Arne	NA	2
Sanmark	Carl [Gustaf]	NA	2
Sandwall	Sven	NA	2
Sandström	Viktor	NA	2
Sandström	Nils V	NA	2
Sandström	[Knut] Josef	NA	2
Sandström	Ivar	NA	2
Sandström	Bertil	NA	2
Sandström	Allan	NA	2
Sandstedt	Erik	NA	2
Sandman	F[rithiof]	NA	2
Sandman	Elna	NA	2
Sandler	Johan	NA	2
Sandholm	Thure	NA	2
Sandgren	Carl Edvard	NA	2
Sander	Oscar	NA	2
Sandell	Emrik	NA	2
Sandelin	Peter	NA	2
Sandelin	[Hjalmar] Folke	NA	2
Sandekull	Stig	NA	2
Sandéen	Peter Fredrik	NA	2
Sandeberg	Elin Hildur af	NA	2
Sandblad	A[nders] H[enrid]	NA	2
Sandberg	Johan Gustaf	NA	2
Sandberg	Helge	NA	2
Sandberg	Fr[edrik] Nath[anael]	NA	2
Sandberg	Johan Fredrik	NA	2
Sandberg	Fr[edrik]	NA	2
Sandberg	[Anders] Erik	NA	2
Sandahl	[Gustaf] Gideon [Stefanus]	NA	2
Sandahl	Anders	NA	2
Samzelius	Hj[almar]	NA	2
Samuelsson	Sixten [Henrik]	NA	2
Samuelson	[Hans] Olof	NA	2
Samuelsson	Gustaf	NA	2
Samuelsson	F[redrik] V[iktor]	NA	2
Samson	Torsten	NA	2
Samsioe	[Carl] A[xel] Frey	NA	2
Sandvei	Marius	NA	2
Sandberg	Gunnar	NA	2
Sandelin	Ellen	NA	2
Sandberg	Ludvig	NA	2
Sandegård	Karl	NA	2
Sandewall	Allan	NA	2
Sandgren	Johan	NA	2
Sandblad	Erik	NA	2
Ruuth	Y[rjö] O[skar]	NA	2
Salonius	A[arne] H[enrik]	NA	2
Salomaa	Sirkka	NA	2
Salmonson	K. G	NA	2
NA	NA	Salmon Thomas	2
Salmelainen	Eino	NA	2
Sallnäs	[Sven] Hilding	NA	2
Salin	[Karl] Bernhard	NA	2
Salenius	J[ohan] M[agnus]	NA	2
Salenius	A. G. G	NA	2
Salén	Ernst [Bertil]	NA	2
Salén	Ernst	NA	2
Saldern	Detlof von	NA	2
Salamaa	A	NA	2
Saint-Victor	Paul de	NA	2
Sjöberg	Axel	NA	2
Salmo	Helmer	NA	2
Salomaa	Jalmari Edvard	NA	2
Salqvist	Bernhard	NA	2
Saltykov-Šcedrin	Michail Evgrafovic	NA	2
Salu	Herbert	NA	2
Lundberg	Tage	NA	2
Sahlin	Augusta	NA	2
Sahlin	A H	NA	2
Sahle	John Th	NA	2
Sahlbom	Naima	NA	2
Sahlberg	John [Reinhold]	NA	2
Sadelin	Pehr Ulr[ik] Ferd[inand]	NA	2
Sade	Donatien Alphonse François de	NA	2
Sabielny	H[ans]	NA	2
Sabelström	J	NA	2
Saarnivaara	Uuras	NA	2
Saarinen	Santeri	NA	2
Saarialho	Aarne	NA	2
Saari	Eino	NA	2
Saarenheimo	Mikko	NA	2
Saalas	Uunio	NA	2
Rönström	[Thure Olof] Johan	NA	2
Rönström	Thure Olof Johan	NA	2
Rönnqvist	Bengt	NA	2
Rönngren	Bror	NA	2
Rönnbäck	Ernst	NA	2
Rönnbäck	Anders Johan	NA	2
Rönbeck	Carl Sonnberg	NA	2
Röhrig	Karl	NA	2
Røgind	Sven	NA	2
Rödström	P[er]	NA	2
Sager	Leo	NA	2
Saarimaa	Eemil Arvi	NA	2
Sahlin	Ingemar	NA	2
Rödén	Sture	NA	2
Jönsson	Anna-Lena	NA	2
Röstin	Anna-Lena	NA	2
Rääf	Carl Gustaf [Salomon]	NA	2
Rådström	Karl	NA	2
Rådström	Birger	NA	2
Rydén	Klas Värner	NA	2
Rydén	Karl	NA	2
Rydén	A[rvid] J[ohan]	NA	2
Rydell	Carl	NA	2
Rydeberg	[Carl Olof] Frey	NA	2
Rydberg	Olof Simon	NA	2
Rydberg	Hans	NA	2
Rydberg	Erik	NA	2
Rydberg	Carl Fredrik	NA	2
Rydbeck	Oscar	NA	2
Ryd	G. M	NA	2
Ryberg	G	NA	2
Ruutu	Martti [Adolf]	NA	2
Ruuth	Martti [Johannes]	NA	2
Rutter	Jon	NA	2
Ruthström	Olga	NA	2
Ruthström	G[otthelf] F[rithiof] A[madeus]	NA	2
Rutherford	Samuel	NA	2
Von Arnim	Elizabeth	NA	2
Ruuth	Yrjö Oskar	NA	2
Rydberg	Johan Reinhold	NA	2
Ryberg	Emil	NA	2
Ryberg	Arvid	NA	2
Rydell	Gerda	NA	2
Ryti	Risto	NA	2
Rystedt	C[lemens] Gottfrid	NA	2
Ryle	[John Charles]	NA	2
Rydland	Elis	NA	2
Ryding	Franz	NA	2
Rydin	H[erman] L[udvig]	NA	2
Rydin	[Sven Ludvig] Herman	NA	2
Rydholm	Ad	NA	2
Rynell	Alarik	NA	2
Rydin	Karl	NA	2
Runer	Sofie	NA	2
Rundquist	G. Hilding	NA	2
Rundbäck	A[braham]	NA	2
Runborg	Carl [Elof]	NA	2
Runbom	Carl Leonard	NA	2
Rumjancev	A	NA	2
Rudfalk	Ragnar	NA	2
Rudenschöld	Magdalena	NA	2
Rudelius	[Alfred] Theodor	NA	2
Rudelius	Alf[red] Th[eodor]	NA	2
Rudberg	F[redrik]	NA	2
Rudberg	[Erik] Daniel	NA	2
Rudelbach	Andreas Gottlob	NA	2
Ruist	Erik	NA	2
Royen	N	NA	2
Rundberg	Gerhard	NA	2
Rudberg	Ebba	NA	2
Rubinstein	Anton	NA	2
Runnström	Sven	NA	2
Runquist	Kjell	NA	2
Rundberg	Alfred	NA	2
Rowe	Alice E	NA	2
Routillet	François	NA	2
Roussell	Aage	NA	2
Rotteck	Carl von	NA	2
Rothstein	Carl Clemens	NA	2
Rothschild	L[ouis]	NA	2
Rothpletz	August	NA	2
Roth	Mathias	NA	2
Roth	Ansgar	NA	2
Rostrup	Haavard	NA	2
Rostedt	Robert F V	NA	2
Rostedt	R	NA	2
Rossato	Arturo	NA	2
Rosinkranz	Guðlaugur	NA	2
Rosenthal	Nathanael	NA	2
Rosensvärd	K. P:n	NA	2
Rosenqvist	Georg Gustaf [Alexander]	NA	2
Rosenqvist	G[eorg] G[ustaf] [Alexander]	NA	2
Rosenqvist	Arvid	NA	2
Rosenlund	M A	NA	2
Rosenius	Ruth	NA	2
Rosenqvist	G. G	NA	2
Rothery	Agnes	NA	2
Ross	Alf	NA	2
Rossipal	Emmerich	NA	2
Rosengren	Isr[ael]	NA	2
Rosengren	Idolf	NA	2
Rosendal	M[agnus]	NA	2
Rosendahl	H[enrik] V[ictor]	NA	2
Rosenberg	N	NA	2
Rosenberg	Herbert	NA	2
Rosenberg	Carl [Fredrik Wilhelm Mathildus]	NA	2
Rosenberg	C[arl Fredrik Wilhelm Mathildus]	NA	2
Rosenberg	A[nders]	NA	2
Rosenberg	A W	NA	2
Rosén	Nils [Walfrid]	NA	2
Rosen	Gustaf Pontus August von	NA	2
Rosen	Georg Ludvig von	NA	2
Rosen	A[lfred Dittlof Benedictus] von	NA	2
Rosen	A[lfred Dittlof Benedictus] v[on]	NA	2
Rosen	Alfred [Dittlof Benedictus] von	NA	2
Roselli	C[arl Richard]	NA	2
Rosberg	K[arl] G[ustaf]	NA	2
Rosberg	Algot	NA	2
Ros	A[nders] E[manuel]	NA	2
Roquette	Otto	NA	2
Ropp	Goswin von der	NA	2
Roosen	Carl B	NA	2
Roos	Sigurd	NA	2
Roos	Gustaf W	NA	2
Roos	Ernst	NA	2
Roos	Eric	NA	2
Roos	Adolf	NA	2
Ronsjö	Einar [Isidor]	NA	2
Romson	Janne	NA	2
Romdahl-Bürki	Margareta	NA	2
Roos	John E	NA	2
Rosberg	J. E	NA	2
Roos	John Erik	NA	2
Rosén	C. G	NA	2
Rosén	Emil	NA	2
Roos	Ragnar	NA	2
Rosen	Ingeborg von	NA	2
Rosenberg	Carl Gustaf	NA	2
Roosevelt	Franklin D	NA	2
Romanus	Harald	NA	2
Romani	Felice	NA	2
Rolfing	[Albert] R[udolf]	NA	2
Rohrbach	Paul	NA	2
Rohrbach	A Ernest	NA	2
Rohdin	J O	NA	2
Rogstadius	Anders Wilhelm Frithiof	NA	2
Roger	Noëlle	NA	2
Rodskjer	Niels	NA	2
Rodin	Fredrik	NA	2
Rodhe	Allan	NA	2
Rochonville	Charles de	NA	2
Rocén	[Karl Helge] Thorsten	NA	2
Rodhe	John	NA	2
Roland	Anders	NA	2
Rohtlieb	Curt	NA	2
Roman	Abraham	NA	2
Roberg	Thorsten	NA	2
Robeck	Jonas	NA	2
Ritterberg	Johan Henrik	NA	2
Rist	Peter Frederik	NA	2
Rist	Jonas	NA	2
Rissler	J[ohn Gottlieb]	NA	2
Rissler	Gerd	NA	2
Risco	Max	NA	2
Risberg	G[eorg Elias]	NA	2
Rippe	Inga	NA	2
Ripa	Axel	NA	2
Rinman	Sven Erland	NA	2
Rinman	Erik Benjamin	NA	2
Ringstrand	Nils G[ustaf]	NA	2
Ringstedt	L J	NA	2
Ringqvist	Charlotta	NA	2
Ringmar	Torgil	NA	2
Ringius	Albert	NA	2
Ring	[Gustaf] Emanuel [Teofilus]	NA	2
Rinders	Helmy	NA	2
Rijswijk	H[enrik Engelbert] van	NA	2
Riis	Jacob A	NA	2
Robbins	Lionel Robbins	NA	2
Risholm	Lars	NA	2
Ringbom	Lars-Ivar	NA	2
Ringsted	Henrik V	NA	2
Rietz	T[orsten Sigurd]	NA	2
Rietz	S[igurd] V[aldemar]	NA	2
Rietz	Carl Friedrich August	NA	2
Riesenfeld	[Ernst] Harald	NA	2
Riesenfeld	Ernst H[ermann]	NA	2
Riechers	August	NA	2
Ridderstad	Gustaf	NA	2
Richnau	[Claes] Gunnar [Wilhelm]	NA	2
Richert	Mårten Birger	NA	2
Richert	Gösta	NA	2
Rich	Ben E	NA	2
Ribbing	Nils	NA	2
Rhodin	Jacob	NA	2
Richter	Helge	NA	2
Jorns	Werner	NA	2
Fridrichsen	Anton Johnson	NA	2
Arrhenius	Karl Gustaf	NA	2
Appleton	George Webb	NA	2
Butler	J H	NA	2
Busse	Carl	NA	2
NA	NA	Longinos	2
Longard de Longgarde	Dorothea	NA	2
Loey	A van	NA	2
Ljungström	Claes Johan	NA	2
Ljungquist	Ragnar	NA	2
Ljunglund	Leonard	NA	2
Lisitzin	Eugenie	NA	2
Lindvall	Karl Johan	NA	2
Lindström	Vilhelm	NA	2
Lindsten	Denis Konrad	NA	2
Lindsström	Viktor Anton	NA	2
Lindskog	Erik Wilhelm	NA	2
Lindqivst	Victor	NA	2
Lundqvist	Gunnar	NA	2
Lindqvist	Carl Adolf	NA	2
Lindhagen	Stig	NA	2
Lindh	Axel E	NA	2
Lindgren	Carl Uno Eugen	NA	2
Lindfors	John	NA	2
Lindén	Georg	NA	2
Lindelöf	Uno	NA	2
Lindberg	Wilh	NA	2
Lindeberg	Wilhelm	NA	2
Lindeberg	Hjalmar Christian Ferdinand	NA	2
Lindbäck	Erland	NA	2
Lindberg	Lars Johan Rudolf	NA	2
Lindberg	Henry Fredrik	NA	2
Lindberg	Axel Valdemar	NA	2
Lindahl	Henrik	NA	2
Lilius	August	NA	2
Liddell Hart	Basil Henry	NA	2
Levin	Adolf Astley	NA	2
Lewenhaupt	Adam Ludwig	NA	2
NA	NA	Lepage	2
Le Roux	Hugues	NA	2
Le Rouge	Gustave	NA	2
Lentz	Carl Georg Heinrich	NA	2
Leksell	Gustaf	NA	2
Leijonmarck	Magnus Fredric	NA	2
Lehugeur	Paul	NA	2
Lehmann	Jörgen Erik	NA	2
Le Barillier	Berthe-Corinne	NA	2
Laurence	William Leonard	NA	2
Launay	Louis de	NA	2
Lasker-Schüler	Else	NA	2
Lannoy	Charles de	NA	2
Landenberger	L G	NA	2
Landin	Anders Petter	NA	2
Landén	Birger	NA	2
Lallerstedt	Gustaf	NA	2
Laitakari	Aarne Vihtori	NA	2
Lagus	Bernhard	NA	2
Lagsus	Aina Gustava	NA	2
Lagerström	Gustaf Oskar	NA	2
Laasonen	Pentti	NA	2
Könni	Maire	NA	2
Källberg	August	NA	2
Kylén	Nils Johan	NA	2
Kurz	Franz	NA	2
Kulling	Ernst Rikard	NA	2
Kullberg	Emil Frithjof	NA	2
Krogius	Walter	NA	2
Kristensen	Selma	NA	2
Kotzde	Wilhelm	NA	2
Kopelmanas	Lazare	NA	2
Kolbjörn	Edgar	NA	2
Kolberg	Joseph	NA	2
Kolb	Annette	NA	2
Koch	Hans	NA	2
